			1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0
序号	分类名称	供应商型号规格	品牌	产品系列	应用类型	认证	防爆类型	信号输出	显示及操作	电缆入口	防护等级	过程连接	过程连接材质	膜片材质	填充油	量程	压力范围	精度	附加信息
88	绝压压力变送器	EJA510E-JBS8N-019EN/KF22(0~10bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	G1/2内螺纹	316L	哈氏合金C	硅油	0~10bar	0~20bar Abs	±0.055%	
89	绝压压力变送器	EJA510E-JBS8N-019EN/KF22(0~16bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	G1/2内螺纹	316L	哈氏合金C	硅油	0~16bar	0~20bar Abs	±0.055%	
90	绝压压力变送器	EJA510E-JCS8N-019EN/KF22(0~25bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	G1/2内螺纹	316L	哈氏合金C	硅油	0~25bar	0~100bar Abs	±0.055%	
91	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~1bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~1bar	0~2bar Abs	±0.055%	
92	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~2bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~2bar	0~2bar Abs	±0.055%	
93	绝压压力变送器	EJA510E-JBS9N-019EN/KF22(0~6bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~6bar	0~20bar Abs	±0.055%	
94	绝压压力变送器	EJA510E-JBS9N-019EN/KF22(0~10bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~10bar	0~20bar Abs	±0.055%	
95	绝压压力变送器	EJA510E-JBS9N-019EN/KF22(0~16bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~16bar	0~20bar Abs	±0.055%	
96	绝压压力变送器	EJA510E-JCS9N-019EN/KF22(0~25bar)	横河川仪	EJA510E	普通绝压	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示及操作	M20*1.5	IP66/IP67	M20*1.5内螺纹	316L	哈氏合金C	硅油	0~25bar	0~100bar Abs	±0.055%	
97	绝压压力变送器	2088A1S22B2M5HR5(0~1bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
98	绝压压力变送器	2088A1S22B2M5HR5(0~2bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
99	绝压压力变送器	2088A2S22B2M5HR5(0~6bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
100	绝压压力变送器	2088A2S22B2M5HR5(0~10bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
101	绝压压力变送器	2088A3S22B2M5HR5(0~16bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
102	绝压压力变送器	2088A3S22B2M5HR5(0~25bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
103	绝压压力变送器	2088A1S22D2M5HR5(0~1bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
104	绝压压力变送器	2088A1S22D2M5HR5(0~2bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
105	绝压压力变送器	2088A2S22D2M5HR5(0~6bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
106	绝压压力变送器	2088A2S22D2M5HR5(0~10bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
107	绝压压力变送器	2088A3S22D2M5HR5(0~16bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
108	绝压压力变送器	2088A3S22D2M5HR5(0~25bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
109	绝压压力变送器	2088A1S22A2M5HR5(0~1bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
110	绝压压力变送器	2088A1S22A2M5HR5(0~2bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
111	绝压压力变送器	2088A2S22A2M5HR5(0~6bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
112	绝压压力变送器	2088A2S22A2M5HR5(0~10bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
113	绝压压力变送器	2088A3S22A2M5HR5(0~16bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
114	绝压压力变送器	2088A3S22A2M5HR5(0~25bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
115	绝压压力变送器	2088A1S33A2M5HR5(0~1bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~1bar	0~1bar Abs	±0.075%	
116	绝压压力变送器	2088A1S33A2M5HR5(0~2bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~2bar	0~2bar Abs	±0.075%	
117	绝压压力变送器	2088A2S33A2M5HR5(0~6bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~6bar	0~6bar Abs	±0.075%	
118	绝压压力变送器	2088A2S33A2M5HR5(0~10bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~10bar	0~10bar Abs	±0.075%	
119	绝压压力变送器	2088A3S33A2M5HR5(0~16bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~16bar	0~16bar Abs	±0.075%	
120	绝压压力变送器	2088A3S33A2M5HR5(0~25bar)	艾默生	2088A	普通绝压	无认证	非防爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	哈氏合金C	哈氏合金C	硅油	0~25bar	0~25bar Abs	±0.075%	
121	绝压压力变送器	2088A1S22B2M5E3HR5(0~1bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
122	绝压压力变送器	2088A1S22B2M5E3HR5(0~2bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
123	绝压压力变送器	2088A2S22B2M5E3HR5(0~6bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
124	绝压压力变送器	2088A2S22B2M5E3HR5(0~10bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
125	绝压压力变送器	2088A3S22B2M5E3HR5(0~16bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
126	绝压压力变送器	2088A3S22B2M5E3HR5(0~25bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
127	绝压压力变送器	2088A1S22D2M5E3HR5(0~1bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
128	绝压压力变送器	2088A1S22D2M5E3HR5(0~2bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
129	绝压压力变送器	2088A2S22D2M5E3HR5(0~6bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
130	绝压压力变送器	2088A2S22D2M5E3HR5(0~10bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
131	绝压压力变送器	2088A3S22D2M5E3HR5(0~16bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
132	绝压压力变送器	2088A3S22D2M5E3HR5(0~25bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
133	绝压压力变送器	2088A1S22A2M5E3HR5(0~1bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
134	绝压压力变送器	2088A1S22A2M5E3HR5(0~2bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
135	绝压压力变送器	2088A2S22A2M5E3HR5(0~6bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
136	绝压压力变送器	2088A2S22A2M5E3HR5(0~10bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
137	绝压压力变送器	2088A3S22A2M5E3HR5(0~16bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
138	绝压压力变送器	2088A3S22A2M5E3HR5(0~25bar)	艾默生	2088A	普通绝压	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
139	绝压压力变送器	2088A1S22B2M5KHHR5(0~1bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
140	绝压压力变送器	2088A1S22B2M5KHHR5(0~2bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
141	绝压压力变送器	2088A2S22B2M5KHHR5(0~6bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
142	绝压压力变送器	2088A2S22B2M5KHHR5(0~10bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
143	绝压压力变送器	2088A3S22B2M5KHHR5(0~16bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
144	绝压压力变送器	2088A3S22B2M5KHHR5(0~25bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	G1/2外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
145	绝压压力变送器	2088A1S22D2M5KHHR5(0~1bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
146	绝压压力变送器	2088A1S22D2M5KHHR5(0~2bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
147	绝压压力变送器	2088A2S22D2M5KHHR5(0~6bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
148	绝压压力变送器	2088A2S22D2M5KHHR5(0~10bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
149	绝压压力变送器	2088A3S22D2M5KHHR5(0~16bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
150	绝压压力变送器	2088A3S22D2M5KHHR5(0~25bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	M20*1.5外螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
151	绝压压力变送器	2088A1S22A2M5KHHR5(0~1bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~1bar	0~1bar Abs	±0.075%	
152	绝压压力变送器	2088A1S22A2M5KHHR5(0~2bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~2bar	0~2bar Abs	±0.075%	
153	绝压压力变送器	2088A2S22A2M5KHHR5(0~6bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~6bar	0~6bar Abs	±0.075%	
154	绝压压力变送器	2088A2S22A2M5KHHR5(0~10bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~10bar	0~10bar Abs	±0.075%	
155	绝压压力变送器	2088A3S22A2M5KHHR5(0~16bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~16bar	0~16bar Abs	±0.075%	
156	绝压压力变送器	2088A3S22A2M5KHHR5(0~25bar)	艾默生	2088A	普通绝压	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20*1.5	IP65/IP67	NPT1/2内螺纹	316L	316L	硅油	0~25bar	0~25bar Abs	±0.075%	
157	绝压压力变送器	PMC51-AA21JB2CGBGMJA+AK(0~25mbar)	E+H	PMC51	高真空		非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	氧化铝陶瓷		0~25mbar	0-100mbar Abs	±0.15%	
158	绝压压力变送器	PMC51-AA21JB2CGBGMJA+AK(0~50mbar)	E+H	PMC51	高真空		非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	氧化铝陶瓷		0~50mbar	0-100mbar Abs	±0.15%	
159	绝压压力变送器	PMC51-AA21JB2CGBGMJA+AK(0~100mbar)	E+H	PMC51	高真空		非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	氧化铝陶瓷		0~100mbar	0-100mbar Abs	±0.15%	
160	绝压压力变送器	PMP51-AA21JB2FGBGMJA1+AK(0~100mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
161	绝压压力变送器	PMP51-AA21JB2FGBGMJA1+AK(0~200mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
162	绝压压力变送器	PMP51-AA21JB2FGBGMJA1+AK(0~300mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
163	绝压压力变送器	PMP51-AA21JB2FGBGMJA1+AK(0~400mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
164	绝压压力变送器	PMP51-AA21JB2FGBG1JA1+AK(0~100mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
165	绝压压力变送器	PMP51-AA21JB2FGBG1JA1+AK(0~200mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
166	绝压压力变送器	PMP51-AA21JB2FGBG1JA1+AK(0~300mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
167	绝压压力变送器	PMP51-AA21JB2FGBG1JA1+AK(0~400mbar)	E+H	PMP51	高真空	非防爆区	非防爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
168	绝压压力变送器	PMP51-BC21JB2FGBGMJA1+AK(0~100mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
169	绝压压力变送器	PMP51-BC21JB2FGBGMJA1+AK(0~200mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
170	绝压压力变送器	PMP51-BC21JB2FGBGMJA1+AK(0~300mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
171	绝压压力变送器	PMP51-BC21JB2FGBGMJA1+AK(0~400mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
172	绝压压力变送器	PMP51-BC21JB2FGBG1JA1+AK(0~100mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
173	绝压压力变送器	PMP51-BC21JB2FGBG1JA1+AK(0~200mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
174	绝压压力变送器	PMP51-BC21JB2FGBG1JA1+AK(0~300mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
175	绝压压力变送器	PMP51-BC21JB2FGBG1JA1+AK(0~400mbar)	E+H	PMP51	高真空	ATEX II 2G Ex d IIC T6	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
176	绝压压力变送器	PMP51-NB21JB2FGBGMJA1+AK(0~100mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
177	绝压压力变送器	PMP51-NB21JB2FGBGMJA1+AK(0~200mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
178	绝压压力变送器	PMP51-NB21JB2FGBGMJA1+AK(0~300mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
179	绝压压力变送器	PMP51-NB21JB2FGBGMJA1+AK(0~400mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	G1/2外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
180	绝压压力变送器	PMP51-NB21JB2FGBG1JA1+AK(0~100mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~100mbar	0-400mbar Abs	±0.15%	
181	绝压压力变送器	PMP51-NB21JB2FGBG1JA1+AK(0~200mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-400mbar Abs	±0.15%	
182	绝压压力变送器	PMP51-NB21JB2FGBG1JA1+AK(0~300mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-400mbar Abs	±0.15%	
183	绝压压力变送器	PMP51-NB21JB2FGBG1JA1+AK(0~400mbar)	E+H	PMP51	高真空	NEPSI Ex d IIC T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/68	M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-400mbar Abs	±0.15%	
184	绝压压力变送器	EJA310E-JLS0J-919EA(0~25mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有Rc1/4内螺纹）	316L	哈氏合金C		0~25mbar	0-100mbar Abs	±0.15%	
